time,call
44957.5729166667,114
44957.5833333333,91
44957.5937500000,92
44957.6041666667,90
44957.6145833333,91
44957.6250000000,111
44957.6354166667,81
44957.6458333333,95
44957.6562500000,109
44957.6666666667,132
44957.6770833333,99
44957.6875000000,114
44957.6979166667,106
44957.7083333333,97
44957.7187500000,96
44957.7291666667,85
44957.7395833333,91
44957.7500000000,91
44957.7604166667,64
44957.7708333333,74
44957.7812500000,68
44957.7916666667,58
44957.8020833333,57
44957.8125000000,47
44957.8229166667,50
44957.8333333333,48
44957.8437500000,34
44957.8541666667,46
44957.8645833333,29
44957.8750000000,0
44958.3541666667,49
44958.3645833333,45
44958.3750000000,84
44958.3854166667,86
44958.3958333333,73
44958.4062500000,79
44958.4166666667,99
44958.4270833333,107
44958.4375000000,114
44958.4479166667,99
44958.4583333333,130
44958.4687500000,116
44958.4791666667,129
44958.4895833333,134
44958.5000000000,184
44958.5104166667,169
44958.5208333333,149
44958.5312500000,164
44958.5416666667,140
44958.5520833333,146
44958.5625000000,107
44958.5729166667,118
44958.5833333333,129
44958.5937500000,123
44958.6041666667,105
44958.6145833333,120
44958.6250000000,95
44958.6354166667,112
44958.6458333333,132
44958.6562500000,86
44958.6666666667,100
44958.6770833333,117
44958.6875000000,104
44958.6979166667,108
44958.7083333333,111
44958.7187500000,98
44958.7291666667,93
44958.7395833333,104
44958.7500000000,74
44958.7604166667,76
44958.7708333333,61
44958.7812500000,64
44958.7916666667,67
44958.8020833333,68
44958.8125000000,48
44958.8229166667,50
44958.8333333333,47
44958.8437500000,35
44958.8541666667,47
44958.8645833333,30
44958.8750000000,0
44959.3541666667,49
44959.3645833333,38
44959.3750000000,61
44959.3854166667,82
44959.3958333333,84
44959.4062500000,81
44959.4166666667,108
44959.4270833333,94
44959.4375000000,99
44959.4479166667,119
44959.4583333333,122
44959.4687500000,107
44959.4791666667,115
44959.4895833333,120
44959.5000000000,102
44959.5104166667,124
44959.5208333333,110
44959.5312500000,85
44959.5416666667,105
44959.5520833333,83
44959.5625000000,131
44959.5729166667,95
44959.5833333333,129
44959.5937500000,139
44959.6041666667,114
44959.6145833333,98
44959.6250000000,115
44959.6354166667,109
44959.6458333333,98
44959.6562500000,91
44959.6666666667,100
44959.6770833333,95
44959.6875000000,117
44959.6979166667,110
44959.7083333333,107
44959.7187500000,87
44959.7291666667,90
44959.7395833333,72
44959.7500000000,86
44959.7604166667,71
44959.7708333333,65
44959.7812500000,54
44959.7916666667,51
44959.8020833333,59
44959.8125000000,31
44959.8229166667,41
44959.8333333333,48
44959.8437500000,40
44959.8541666667,24
44959.8645833333,36
44959.8750000000,0
44960.3541666667,48
44960.3645833333,39
44960.3750000000,60
44960.3854166667,74
44960.3958333333,74
44960.4062500000,74
44960.4166666667,79
44960.4270833333,93
44960.4375000000,114
44960.4479166667,106
44960.4583333333,103
44960.4687500000,113
44960.4791666667,117
44960.4895833333,116
44960.5000000000,122
44960.5104166667,133
44960.5208333333,127
44960.5312500000,108
44960.5416666667,128
44960.5520833333,131
44960.5625000000,113
44960.5729166667,129
44960.5833333333,152
44960.5937500000,164
44960.6041666667,138
44960.6145833333,117
44960.6250000000,115
44960.6354166667,109
44960.6458333333,102
44960.6562500000,98
44960.6666666667,109
44960.6770833333,116
44960.6875000000,88
44960.6979166667,75
44960.7083333333,94
44960.7187500000,94
44960.7291666667,96
44960.7395833333,63
44960.7500000000,76
44960.7604166667,66
44960.7708333333,65
44960.7812500000,51
44960.7916666667,54
44960.8020833333,45
44960.8125000000,56
44960.8229166667,46
44960.8333333333,39
44960.8437500000,30
44960.8541666667,27
44960.8645833333,18
44960.8750000000,0
44961.3541666667,0
44961.3645833333,0
44961.3750000000,55
44961.3854166667,42
44961.3958333333,28
44961.4062500000,46
44961.4166666667,55
44961.4270833333,63
44961.4375000000,61
44961.4479166667,57
44961.4583333333,69
44961.4687500000,76
44961.4791666667,67
44961.4895833333,84
44961.5000000000,51
44961.5104166667,83
44961.5208333333,71
44961.5312500000,77
44961.5416666667,52
44961.5520833333,64
44961.5625000000,64
44961.5729166667,55
44961.5833333333,41
44961.5937500000,65
44961.6041666667,73
44961.6145833333,65
44961.6250000000,67
44961.6354166667,64
44961.6458333333,68
44961.6562500000,58
44961.6666666667,55
44961.6770833333,48
44961.6875000000,52
44961.6979166667,34
44961.7083333333,0
44961.7187500000,0
44961.7291666667,0
44961.7395833333,0
44961.7500000000,0
44961.7604166667,0
44961.7708333333,0
44961.7812500000,0
44961.7916666667,0
44961.8020833333,0
44961.8125000000,0
44961.8229166667,0
44961.8333333333,0
44961.8437500000,0
44961.8541666667,0
44961.8645833333,0
44961.8750000000,0
44962.3541666667,0
44962.3645833333,0
44962.3750000000,34
44962.3854166667,22
44962.3958333333,12
44962.4062500000,31
44962.4166666667,41
44962.4270833333,36
44962.4375000000,36
44962.4479166667,40
44962.4583333333,36
44962.4687500000,39
44962.4791666667,43
44962.4895833333,34
44962.5000000000,46
44962.5104166667,55
44962.5208333333,52
44962.5312500000,61
44962.5416666667,46
44962.5520833333,43
44962.5625000000,42
44962.5729166667,56
44962.5833333333,45
44962.5937500000,44
44962.6041666667,41
44962.6145833333,51
44962.6250000000,45
44962.6354166667,30
44962.6458333333,49
44962.6562500000,45
44962.6666666667,32
44962.6770833333,33
44962.6875000000,46
44962.6979166667,36
44962.7083333333,0
44962.7187500000,0
44962.7291666667,0
44962.7395833333,0
44962.7500000000,0
44962.7604166667,0
44962.7708333333,0
44962.7812500000,0
44962.7916666667,0
44962.8020833333,0
44962.8125000000,0
44962.8229166667,0
44962.8333333333,0
44962.8437500000,0
44962.8541666667,0
44962.8645833333,0
44962.8750000000,0
44963.3541666667,66
44963.3645833333,46
44963.3750000000,66
44963.3854166667,84
44963.3958333333,87
44963.4062500000,85
44963.4166666667,97
44963.4270833333,109
44963.4375000000,106
44963.4479166667,105
44963.4583333333,122
44963.4687500000,114
44963.4791666667,111
44963.4895833333,125
44963.5000000000,124
44963.5104166667,134
44963.5208333333,140
44963.5312500000,136
44963.5416666667,118
44963.5520833333,123
44963.5625000000,128
44963.5729166667,121
44963.5833333333,99
44963.5937500000,128
44963.6041666667,111
44963.6145833333,99
44963.6250000000,93
44963.6354166667,92
44963.6458333333,105
44963.6562500000,77
44963.6666666667,105
44963.6770833333,91
44963.6875000000,98
44963.6979166667,94
44963.7083333333,82
44963.7187500000,105
44963.7291666667,87
44963.7395833333,89
44963.7500000000,87
44963.7604166667,72
44963.7708333333,55
44963.7812500000,53
44963.7916666667,52
44963.8020833333,41
44963.8125000000,45
44963.8229166667,39
44963.8333333333,44
44963.8437500000,35
44963.8541666667,36
44963.8645833333,18
44963.8750000000,0
44964.3541666667,39
44964.3645833333,26
44964.3750000000,64
44964.3854166667,68
44964.3958333333,67
44964.4062500000,72
44964.4166666667,87
44964.4270833333,99
44964.4375000000,94
44964.4479166667,128
44964.4583333333,97
44964.4687500000,107
44964.4791666667,122
44964.4895833333,122
44964.5000000000,121
44964.5104166667,120
44964.5208333333,135
44964.5312500000,141
44964.5416666667,108
44964.5520833333,145
44964.5625000000,138
44964.5729166667,101
44964.5833333333,118
44964.5937500000,104
44964.6041666667,125
44964.6145833333,104
44964.6250000000,78
44964.6354166667,98
44964.6458333333,104
44964.6562500000,107
44964.6666666667,106
44964.6770833333,100
44964.6875000000,123
44964.6979166667,104
44964.7083333333,81
44964.7187500000,80
44964.7291666667,96
44964.7395833333,85
44964.7500000000,72
44964.7604166667,82
44964.7708333333,62
44964.7812500000,45
44964.7916666667,62
44964.8020833333,64
44964.8125000000,38
44964.8229166667,58
44964.8333333333,50
44964.8437500000,41
44964.8541666667,36
44964.8645833333,28
44964.8750000000,0
44965.3541666667,51
44965.3645833333,52
44965.3750000000,74
44965.3854166667,87
44965.3958333333,78
44965.4062500000,82
44965.4166666667,102
44965.4270833333,104
44965.4375000000,96
44965.4479166667,107
44965.4583333333,98
44965.4687500000,109
44965.4791666667,116
44965.4895833333,121
44965.5000000000,105
44965.5104166667,123
44965.5208333333,122
44965.5312500000,127
44965.5416666667,111
44965.5520833333,140
44965.5625000000,132
44965.5729166667,99
44965.5833333333,104
44965.5937500000,104
44965.6041666667,103
44965.6145833333,123
44965.6250000000,106
44965.6354166667,121
44965.6458333333,101
44965.6562500000,112
44965.6666666667,116
44965.6770833333,94
44965.6875000000,93
44965.6979166667,93
44965.7083333333,82
44965.7187500000,78
44965.7291666667,74
44965.7395833333,89
44965.7500000000,75
44965.7604166667,70
44965.7708333333,67
44965.7812500000,47
44965.7916666667,50
44965.8020833333,57
44965.8125000000,44
44965.8229166667,45
44965.8333333333,27
44965.8437500000,33
44965.8541666667,34
44965.8645833333,28
44965.8750000000,0
44966.3541666667,48
44966.3645833333,54
44966.3750000000,64
44966.3854166667,63
44966.3958333333,91
44966.4062500000,89
44966.4166666667,109
44966.4270833333,95
44966.4375000000,87
44966.4479166667,101
44966.4583333333,106
44966.4687500000,82
44966.4791666667,78
44966.4895833333,106
44966.5000000000,112
44966.5104166667,89
44966.5208333333,111
44966.5312500000,80
44966.5416666667,103
44966.5520833333,131
44966.5625000000,122
44966.5729166667,89
44966.5833333333,96
44966.5937500000,118
44966.6041666667,104
44966.6145833333,90
44966.6250000000,110
44966.6354166667,85
44966.6458333333,110
44966.6562500000,89
44966.6666666667,84
44966.6770833333,94
44966.6875000000,86
44966.6979166667,84
44966.7083333333,73
44966.7187500000,82
44966.7291666667,72
44966.7395833333,79
44966.7500000000,76
44966.7604166667,58
44966.7708333333,73
44966.7812500000,70
44966.7916666667,44
44966.8020833333,47
44966.8125000000,45
44966.8229166667,40
44966.8333333333,36
44966.8437500000,48
44966.8541666667,33
44966.8645833333,29
44966.8750000000,0
44967.3541666667,51
44967.3645833333,48
44967.3750000000,75
44967.3854166667,72
44967.3958333333,84
44967.4062500000,89
44967.4166666667,101
44967.4270833333,93
44967.4375000000,106
44967.4479166667,87
44967.4583333333,104
44967.4687500000,110
44967.4791666667,121
44967.4895833333,123
44967.5000000000,125
44967.5104166667,113
44967.5208333333,163
44967.5312500000,113
44967.5416666667,111
44967.5520833333,132
44967.5625000000,129
44967.5729166667,135
44967.5833333333,149
44967.5937500000,122
44967.6041666667,144
44967.6145833333,237
44967.6250000000,145
44967.6354166667,126
44967.6458333333,133
44967.6562500000,111
44967.6666666667,136
44967.6770833333,114
44967.6875000000,116
44967.6979166667,123
44967.7083333333,96
44967.7187500000,101
44967.7291666667,104
44967.7395833333,86
44967.7500000000,91
44967.7604166667,78
44967.7708333333,81
44967.7812500000,84
44967.7916666667,65
44967.8020833333,59
44967.8125000000,48
44967.8229166667,35
44967.8333333333,44
44967.8437500000,48
44967.8541666667,35
44967.8645833333,32
44967.8750000000,0
44968.3541666667,0
44968.3645833333,0
44968.3750000000,51
44968.3854166667,62
44968.3958333333,53
44968.4062500000,58
44968.4166666667,64
44968.4270833333,79
44968.4375000000,104
44968.4479166667,97
44968.4583333333,113
44968.4687500000,88
44968.4791666667,88
44968.4895833333,85
44968.5000000000,85
44968.5104166667,82
44968.5208333333,63
44968.5312500000,67
44968.5416666667,87
44968.5520833333,76
44968.5625000000,69
44968.5729166667,80
44968.5833333333,79
44968.5937500000,66
44968.6041666667,86
44968.6145833333,65
44968.6250000000,81
44968.6354166667,61
44968.6458333333,63
44968.6562500000,60
44968.6666666667,47
44968.6770833333,60
44968.6875000000,64
44968.6979166667,49
44968.7083333333,0
44968.7187500000,0
44968.7291666667,0
44968.7395833333,0
44968.7500000000,0
44968.7604166667,0
44968.7708333333,0
44968.7812500000,0
44968.7916666667,0
44968.8020833333,0
44968.8125000000,0
44968.8229166667,0
44968.8333333333,0
44968.8437500000,0
44968.8541666667,0
44968.8645833333,0
44968.8750000000,0
44969.3541666667,0
44969.3645833333,0
44969.3750000000,51
44969.3854166667,36
44969.3958333333,35
44969.4062500000,33
44969.4166666667,39
44969.4270833333,55
44969.4375000000,49
44969.4479166667,47
44969.4583333333,45
44969.4687500000,43
44969.4791666667,58
44969.4895833333,46
44969.5000000000,87
44969.5104166667,125
44969.5208333333,67
44969.5312500000,53
44969.5416666667,49
44969.5520833333,52
44969.5625000000,51
44969.5729166667,41
44969.5833333333,45
44969.5937500000,37
44969.6041666667,54
44969.6145833333,52
44969.6250000000,42
44969.6354166667,39
44969.6458333333,38
44969.6562500000,37
44969.6666666667,42
44969.6770833333,41
44969.6875000000,105
44969.6979166667,39
44969.7083333333,0
44969.7187500000,0
44969.7291666667,0
44969.7395833333,0
44969.7500000000,0
44969.7604166667,0
44969.7708333333,0
44969.7812500000,0
44969.7916666667,0
44969.8020833333,0
44969.8125000000,0
44969.8229166667,0
44969.8333333333,0
44969.8437500000,0
44969.8541666667,0
44969.8645833333,0
44969.8750000000,0
44970.3541666667,57
44970.3645833333,45
44970.3750000000,77
44970.3854166667,88
44970.3958333333,93
44970.4062500000,92
44970.4166666667,125
44970.4270833333,110
44970.4375000000,122
44970.4479166667,133
44970.4583333333,127
44970.4687500000,132
44970.4791666667,132
44970.4895833333,122
44970.5000000000,107
44970.5104166667,116
44970.5208333333,130
44970.5312500000,113
44970.5416666667,116
44970.5520833333,167
44970.5625000000,138
44970.5729166667,116
44970.5833333333,111
44970.5937500000,87
44970.6041666667,113
44970.6145833333,116
44970.6250000000,111
44970.6354166667,106
44970.6458333333,114
44970.6562500000,100
44970.6666666667,107
44970.6770833333,107
44970.6875000000,97
44970.6979166667,90
44970.7083333333,74
44970.7187500000,93
44970.7291666667,73
44970.7395833333,111
44970.7500000000,89
44970.7604166667,60
44970.7708333333,71
44970.7812500000,77
44970.7916666667,53
44970.8020833333,41
44970.8125000000,59
44970.8229166667,43
44970.8333333333,72
44970.8437500000,118
44970.8541666667,53
44970.8645833333,32
44970.8750000000,0
44971.3541666667,51
44971.3645833333,46
44971.3750000000,60
44971.3854166667,73
44971.3958333333,81
44971.4062500000,66
44971.4166666667,93
44971.4270833333,104
44971.4375000000,99
44971.4479166667,123
44971.4583333333,119
44971.4687500000,107
44971.4791666667,113
44971.4895833333,109
44971.5000000000,108
44971.5104166667,116
44971.5208333333,118
44971.5312500000,96
44971.5416666667,109
44971.5520833333,102
44971.5625000000,96
44971.5729166667,85
44971.5833333333,98
44971.5937500000,104
44971.6041666667,93
44971.6145833333,101
44971.6250000000,101
44971.6354166667,111
44971.6458333333,85
44971.6562500000,93
44971.6666666667,119
44971.6770833333,90
