date,year,month,time,call,,,,date,
10,2023,11,18:00-18:15,81,,10/11/2023,18:00,45240,18:00:00
10,2023,11,18:15-18:30,78,,10/11/2023,18:15,45240,18:15:00
10,2023,11,18:30-18:45,59,,10/11/2023,18:30,45240,18:30:00
10,2023,11,18:45-19:00,69,,10/11/2023,18:45,45240,18:45:00
10,2023,11,19:00-19:15,55,,10/11/2023,19:00,45240,19:00:00
10,2023,11,19:15-19:30,50,,10/11/2023,19:15,45240,19:15:00
10,2023,11,19:30-19:45,53,,10/11/2023,19:30,45240,19:30:00
10,2023,11,19:45-20:00,48,,10/11/2023,19:45,45240,19:45:00
10,2023,11,20:00-20:15,34,,10/11/2023,20:00,45240,20:00:00
10,2023,11,20:15-20:30,48,,10/11/2023,20:15,45240,20:15:00
10,2023,11,20:30-20:45,31,,10/11/2023,20:30,45240,20:30:00
10,2023,11,20:45-21:00,35,,10/11/2023,20:45,45240,20:45:00
10,2023,11,21:00-21:15,0,,10/11/2023,21:00,45240,21:00:00
11,2023,11,08:30-08:45,36,,11/11/2023,08:30,45241,08:30:00
11,2023,11,08:45-09:00,44,,11/11/2023,08:45,45241,08:45:00
11,2023,11,09:00-09:15,55,,11/11/2023,09:00,45241,09:00:00
11,2023,11,09:15-09:30,78,,11/11/2023,09:15,45241,09:15:00
11,2023,11,09:30-09:45,77,,11/11/2023,09:30,45241,09:30:00
11,2023,11,09:45-10:00,87,,11/11/2023,09:45,45241,09:45:00
11,2023,11,10:00-10:15,84,,11/11/2023,10:00,45241,10:00:00
11,2023,11,10:15-10:30,106,,11/11/2023,10:15,45241,10:15:00
11,2023,11,10:30-10:45,105,,11/11/2023,10:30,45241,10:30:00
11,2023,11,10:45-11:00,101,,11/11/2023,10:45,45241,10:45:00
11,2023,11,11:00-11:15,99,,11/11/2023,11:00,45241,11:00:00
11,2023,11,11:15-11:30,128,,11/11/2023,11:15,45241,11:15:00
11,2023,11,11:30-11:45,99,,11/11/2023,11:30,45241,11:30:00
11,2023,11,11:45-12:00,122,,11/11/2023,11:45,45241,11:45:00
11,2023,11,12:00-12:15,119,,11/11/2023,12:00,45241,12:00:00
11,2023,11,12:15-12:30,124,,11/11/2023,12:15,45241,12:15:00
11,2023,11,12:30-12:45,89,,11/11/2023,12:30,45241,12:30:00
11,2023,11,12:45-13:00,139,,11/11/2023,12:45,45241,12:45:00
11,2023,11,13:00-13:15,112,,11/11/2023,13:00,45241,13:00:00
11,2023,11,13:15-13:30,116,,11/11/2023,13:15,45241,13:15:00
11,2023,11,13:30-13:45,99,,11/11/2023,13:30,45241,13:30:00
11,2023,11,13:45-14:00,101,,11/11/2023,13:45,45241,13:45:00
11,2023,11,14:00-14:15,111,,11/11/2023,14:00,45241,14:00:00
11,2023,11,14:15-14:30,101,,11/11/2023,14:15,45241,14:15:00
11,2023,11,14:30-14:45,109,,11/11/2023,14:30,45241,14:30:00
11,2023,11,14:45-15:00,98,,11/11/2023,14:45,45241,14:45:00
11,2023,11,15:00-15:15,98,,11/11/2023,15:00,45241,15:00:00
11,2023,11,15:15-15:30,87,,11/11/2023,15:15,45241,15:15:00
11,2023,11,15:30-15:45,107,,11/11/2023,15:30,45241,15:30:00
11,2023,11,15:45-16:00,108,,11/11/2023,15:45,45241,15:45:00
11,2023,11,16:00-16:15,112,,11/11/2023,16:00,45241,16:00:00
11,2023,11,16:15-16:30,76,,11/11/2023,16:15,45241,16:15:00
11,2023,11,16:30-16:45,74,,11/11/2023,16:30,45241,16:30:00
11,2023,11,16:45-17:00,80,,11/11/2023,16:45,45241,16:45:00
11,2023,11,17:00-17:15,81,,11/11/2023,17:00,45241,17:00:00
11,2023,11,17:15-17:30,68,,11/11/2023,17:15,45241,17:15:00
11,2023,11,17:30-17:45,65,,11/11/2023,17:30,45241,17:30:00
11,2023,11,17:45-18:00,58,,11/11/2023,17:45,45241,17:45:00
11,2023,11,18:00-18:15,51,,11/11/2023,18:00,45241,18:00:00
11,2023,11,18:15-18:30,51,,11/11/2023,18:15,45241,18:15:00
11,2023,11,18:30-18:45,47,,11/11/2023,18:30,45241,18:30:00
11,2023,11,18:45-19:00,34,,11/11/2023,18:45,45241,18:45:00
11,2023,11,19:00-19:15,40,,11/11/2023,19:00,45241,19:00:00
11,2023,11,19:15-19:30,27,,11/11/2023,19:15,45241,19:15:00
11,2023,11,19:30-19:45,39,,11/11/2023,19:30,45241,19:30:00
11,2023,11,19:45-20:00,33,,11/11/2023,19:45,45241,19:45:00
11,2023,11,20:00-20:15,22,,11/11/2023,20:00,45241,20:00:00
11,2023,11,20:15-20:30,40,,11/11/2023,20:15,45241,20:15:00
11,2023,11,20:30-20:45,23,,11/11/2023,20:30,45241,20:30:00
11,2023,11,20:45-21:00,17,,11/11/2023,20:45,45241,20:45:00
11,2023,11,21:00-21:15,0,,11/11/2023,21:00,45241,21:00:00
12,2023,11,08:30-08:45,0,,12/11/2023,08:30,45242,08:30:00
12,2023,11,08:45-09:00,0,,12/11/2023,08:45,45242,08:45:00
12,2023,11,09:00-09:15,30,,12/11/2023,09:00,45242,09:00:00
12,2023,11,09:15-09:30,24,,12/11/2023,09:15,45242,09:15:00
12,2023,11,09:30-09:45,31,,12/11/2023,09:30,45242,09:30:00
12,2023,11,09:45-10:00,30,,12/11/2023,09:45,45242,09:45:00
12,2023,11,10:00-10:15,34,,12/11/2023,10:00,45242,10:00:00
12,2023,11,10:15-10:30,40,,12/11/2023,10:15,45242,10:15:00
12,2023,11,10:30-10:45,56,,12/11/2023,10:30,45242,10:30:00
12,2023,11,10:45-11:00,46,,12/11/2023,10:45,45242,10:45:00
12,2023,11,11:00-11:15,53,,12/11/2023,11:00,45242,11:00:00
12,2023,11,11:15-11:30,40,,12/11/2023,11:15,45242,11:15:00
12,2023,11,11:30-11:45,48,,12/11/2023,11:30,45242,11:30:00
12,2023,11,11:45-12:00,45,,12/11/2023,11:45,45242,11:45:00
12,2023,11,12:00-12:15,55,,12/11/2023,12:00,45242,12:00:00
12,2023,11,12:15-12:30,57,,12/11/2023,12:15,45242,12:15:00
12,2023,11,12:30-12:45,50,,12/11/2023,12:30,45242,12:30:00
12,2023,11,12:45-13:00,59,,12/11/2023,12:45,45242,12:45:00
12,2023,11,13:00-13:15,48,,12/11/2023,13:00,45242,13:00:00
12,2023,11,13:15-13:30,45,,12/11/2023,13:15,45242,13:15:00
12,2023,11,13:30-13:45,61,,12/11/2023,13:30,45242,13:30:00
12,2023,11,13:45-14:00,55,,12/11/2023,13:45,45242,13:45:00
12,2023,11,14:00-14:15,33,,12/11/2023,14:00,45242,14:00:00
12,2023,11,14:15-14:30,43,,12/11/2023,14:15,45242,14:15:00
12,2023,11,14:30-14:45,46,,12/11/2023,14:30,45242,14:30:00
12,2023,11,14:45-15:00,52,,12/11/2023,14:45,45242,14:45:00
12,2023,11,15:00-15:15,42,,12/11/2023,15:00,45242,15:00:00
12,2023,11,15:15-15:30,39,,12/11/2023,15:15,45242,15:15:00
12,2023,11,15:30-15:45,39,,12/11/2023,15:30,45242,15:30:00
12,2023,11,15:45-16:00,52,,12/11/2023,15:45,45242,15:45:00
12,2023,11,16:00-16:15,41,,12/11/2023,16:00,45242,16:00:00
12,2023,11,16:15-16:30,37,,12/11/2023,16:15,45242,16:15:00
12,2023,11,16:30-16:45,30,,12/11/2023,16:30,45242,16:30:00
12,2023,11,16:45-17:00,52,,12/11/2023,16:45,45242,16:45:00
12,2023,11,17:00-17:15,40,,12/11/2023,17:00,45242,17:00:00
12,2023,11,17:15-17:30,46,,12/11/2023,17:15,45242,17:15:00
12,2023,11,17:30-17:45,28,,12/11/2023,17:30,45242,17:30:00
12,2023,11,17:45-18:00,29,,12/11/2023,17:45,45242,17:45:00
12,2023,11,18:00-18:15,0,,12/11/2023,18:00,45242,18:00:00
12,2023,11,18:15-18:30,0,,12/11/2023,18:15,45242,18:15:00
12,2023,11,18:30-18:45,0,,12/11/2023,18:30,45242,18:30:00
12,2023,11,18:45-19:00,0,,12/11/2023,18:45,45242,18:45:00
12,2023,11,19:00-19:15,0,,12/11/2023,19:00,45242,19:00:00
12,2023,11,19:15-19:30,0,,12/11/2023,19:15,45242,19:15:00
12,2023,11,19:30-19:45,0,,12/11/2023,19:30,45242,19:30:00
12,2023,11,19:45-20:00,0,,12/11/2023,19:45,45242,19:45:00
12,2023,11,20:00-20:15,0,,12/11/2023,20:00,45242,20:00:00
12,2023,11,20:15-20:30,0,,12/11/2023,20:15,45242,20:15:00
12,2023,11,20:30-20:45,0,,12/11/2023,20:30,45242,20:30:00
12,2023,11,20:45-21:00,0,,12/11/2023,20:45,45242,20:45:00
12,2023,11,21:00-21:15,0,,12/11/2023,21:00,45242,21:00:00
13,2023,11,08:30-08:45,48,,13/11/2023,08:30,45243,08:30:00
13,2023,11,08:45-09:00,51,,13/11/2023,08:45,45243,08:45:00
13,2023,11,09:00-09:15,78,,13/11/2023,09:00,45243,09:00:00
13,2023,11,09:15-09:30,98,,13/11/2023,09:15,45243,09:15:00
13,2023,11,09:30-09:45,93,,13/11/2023,09:30,45243,09:30:00
13,2023,11,09:45-10:00,76,,13/11/2023,09:45,45243,09:45:00
13,2023,11,10:00-10:15,106,,13/11/2023,10:00,45243,10:00:00
13,2023,11,10:15-10:30,107,,13/11/2023,10:15,45243,10:15:00
13,2023,11,10:30-10:45,113,,13/11/2023,10:30,45243,10:30:00
13,2023,11,10:45-11:00,110,,13/11/2023,10:45,45243,10:45:00
13,2023,11,11:00-11:15,131,,13/11/2023,11:00,45243,11:00:00
13,2023,11,11:15-11:30,120,,13/11/2023,11:15,45243,11:15:00
13,2023,11,11:30-11:45,116,,13/11/2023,11:30,45243,11:30:00
13,2023,11,11:45-12:00,106,,13/11/2023,11:45,45243,11:45:00
13,2023,11,12:00-12:15,138,,13/11/2023,12:00,45243,12:00:00
13,2023,11,12:15-12:30,102,,13/11/2023,12:15,45243,12:15:00
13,2023,11,12:30-12:45,120,,13/11/2023,12:30,45243,12:30:00
13,2023,11,12:45-13:00,122,,13/11/2023,12:45,45243,12:45:00
13,2023,11,13:00-13:15,100,,13/11/2023,13:00,45243,13:00:00
13,2023,11,13:15-13:30,135,,13/11/2023,13:15,45243,13:15:00
13,2023,11,13:30-13:45,101,,13/11/2023,13:30,45243,13:30:00
13,2023,11,13:45-14:00,121,,13/11/2023,13:45,45243,13:45:00
13,2023,11,14:00-14:15,116,,13/11/2023,14:00,45243,14:00:00
13,2023,11,14:15-14:30,113,,13/11/2023,14:15,45243,14:15:00
13,2023,11,14:30-14:45,112,,13/11/2023,14:30,45243,14:30:00
13,2023,11,14:45-15:00,99,,13/11/2023,14:45,45243,14:45:00
13,2023,11,15:00-15:15,108,,13/11/2023,15:00,45243,15:00:00
13,2023,11,15:15-15:30,121,,13/11/2023,15:15,45243,15:15:00
13,2023,11,15:30-15:45,115,,13/11/2023,15:30,45243,15:30:00
13,2023,11,15:45-16:00,105,,13/11/2023,15:45,45243,15:45:00
13,2023,11,16:00-16:15,103,,13/11/2023,16:00,45243,16:00:00
13,2023,11,16:15-16:30,98,,13/11/2023,16:15,45243,16:15:00
13,2023,11,16:30-16:45,107,,13/11/2023,16:30,45243,16:30:00
13,2023,11,16:45-17:00,81,,13/11/2023,16:45,45243,16:45:00
13,2023,11,17:00-17:15,82,,13/11/2023,17:00,45243,17:00:00
13,2023,11,17:15-17:30,68,,13/11/2023,17:15,45243,17:15:00
13,2023,11,17:30-17:45,79,,13/11/2023,17:30,45243,17:30:00
13,2023,11,17:45-18:00,89,,13/11/2023,17:45,45243,17:45:00
13,2023,11,18:00-18:15,74,,13/11/2023,18:00,45243,18:00:00
13,2023,11,18:15-18:30,74,,13/11/2023,18:15,45243,18:15:00
13,2023,11,18:30-18:45,73,,13/11/2023,18:30,45243,18:30:00
13,2023,11,18:45-19:00,59,,13/11/2023,18:45,45243,18:45:00
13,2023,11,19:00-19:15,44,,13/11/2023,19:00,45243,19:00:00
13,2023,11,19:15-19:30,50,,13/11/2023,19:15,45243,19:15:00
13,2023,11,19:30-19:45,44,,13/11/2023,19:30,45243,19:30:00
13,2023,11,19:45-20:00,36,,13/11/2023,19:45,45243,19:45:00
13,2023,11,20:00-20:15,35,,13/11/2023,20:00,45243,20:00:00
13,2023,11,20:15-20:30,44,,13/11/2023,20:15,45243,20:15:00
13,2023,11,20:30-20:45,37,,13/11/2023,20:30,45243,20:30:00
13,2023,11,20:45-21:00,30,,13/11/2023,20:45,45243,20:45:00
13,2023,11,21:00-21:15,1,,13/11/2023,21:00,45243,21:00:00
14,2023,11,08:30-08:45,45,,14/11/2023,08:30,45244,08:30:00
14,2023,11,08:45-09:00,54,,14/11/2023,08:45,45244,08:45:00
14,2023,11,09:00-09:15,71,,14/11/2023,09:00,45244,09:00:00
14,2023,11,09:15-09:30,78,,14/11/2023,09:15,45244,09:15:00
14,2023,11,09:30-09:45,77,,14/11/2023,09:30,45244,09:30:00
14,2023,11,09:45-10:00,93,,14/11/2023,09:45,45244,09:45:00
14,2023,11,10:00-10:15,107,,14/11/2023,10:00,45244,10:00:00
14,2023,11,10:15-10:30,104,,14/11/2023,10:15,45244,10:15:00
14,2023,11,10:30-10:45,88,,14/11/2023,10:30,45244,10:30:00
14,2023,11,10:45-11:00,102,,14/11/2023,10:45,45244,10:45:00
14,2023,11,11:00-11:15,107,,14/11/2023,11:00,45244,11:00:00
14,2023,11,11:15-11:30,130,,14/11/2023,11:15,45244,11:15:00
14,2023,11,11:30-11:45,103,,14/11/2023,11:30,45244,11:30:00
14,2023,11,11:45-12:00,92,,14/11/2023,11:45,45244,11:45:00
14,2023,11,12:00-12:15,100,,14/11/2023,12:00,45244,12:00:00
14,2023,11,12:15-12:30,106,,14/11/2023,12:15,45244,12:15:00
14,2023,11,12:30-12:45,109,,14/11/2023,12:30,45244,12:30:00
14,2023,11,12:45-13:00,96,,14/11/2023,12:45,45244,12:45:00
14,2023,11,13:00-13:15,101,,14/11/2023,13:00,45244,13:00:00
14,2023,11,13:15-13:30,103,,14/11/2023,13:15,45244,13:15:00
14,2023,11,13:30-13:45,115,,14/11/2023,13:30,45244,13:30:00
14,2023,11,13:45-14:00,90,,14/11/2023,13:45,45244,13:45:00
14,2023,11,14:00-14:15,73,,14/11/2023,14:00,45244,14:00:00
14,2023,11,14:15-14:30,73,,14/11/2023,14:15,45244,14:15:00
14,2023,11,14:30-14:45,69,,14/11/2023,14:30,45244,14:30:00
14,2023,11,14:45-15:00,125,,14/11/2023,14:45,45244,14:45:00
14,2023,11,15:00-15:15,105,,14/11/2023,15:00,45244,15:00:00
14,2023,11,15:15-15:30,105,,14/11/2023,15:15,45244,15:15:00
14,2023,11,15:30-15:45,114,,14/11/2023,15:30,45244,15:30:00
14,2023,11,15:45-16:00,109,,14/11/2023,15:45,45244,15:45:00
14,2023,11,16:00-16:15,107,,14/11/2023,16:00,45244,16:00:00
14,2023,11,16:15-16:30,94,,14/11/2023,16:15,45244,16:15:00
14,2023,11,16:30-16:45,86,,14/11/2023,16:30,45244,16:30:00
14,2023,11,16:45-17:00,102,,14/11/2023,16:45,45244,16:45:00
14,2023,11,17:00-17:15,97,,14/11/2023,17:00,45244,17:00:00
14,2023,11,17:15-17:30,92,,14/11/2023,17:15,45244,17:15:00
14,2023,11,17:30-17:45,77,,14/11/2023,17:30,45244,17:30:00
14,2023,11,17:45-18:00,91,,14/11/2023,17:45,45244,17:45:00
14,2023,11,18:00-18:15,68,,14/11/2023,18:00,45244,18:00:00
14,2023,11,18:15-18:30,61,,14/11/2023,18:15,45244,18:15:00
14,2023,11,18:30-18:45,51,,14/11/2023,18:30,45244,18:30:00
14,2023,11,18:45-19:00,69,,14/11/2023,18:45,45244,18:45:00
14,2023,11,19:00-19:15,74,,14/11/2023,19:00,45244,19:00:00
14,2023,11,19:15-19:30,60,,14/11/2023,19:15,45244,19:15:00
14,2023,11,19:30-19:45,80,,14/11/2023,19:30,45244,19:30:00
14,2023,11,19:45-20:00,70,,14/11/2023,19:45,45244,19:45:00
14,2023,11,20:00-20:15,68,,14/11/2023,20:00,45244,20:00:00
14,2023,11,20:15-20:30,63,,14/11/2023,20:15,45244,20:15:00
14,2023,11,20:30-20:45,39,,14/11/2023,20:30,45244,20:30:00
14,2023,11,20:45-21:00,38,,14/11/2023,20:45,45244,20:45:00
14,2023,11,21:00-21:15,0,,14/11/2023,21:00,45244,21:00:00
15,2023,11,08:30-08:45,48,,15/11/2023,08:30,45245,08:30:00
15,2023,11,08:45-09:00,40,,15/11/2023,08:45,45245,08:45:00
15,2023,11,09:00-09:15,56,,15/11/2023,09:00,45245,09:00:00
15,2023,11,09:15-09:30,85,,15/11/2023,09:15,45245,09:15:00
15,2023,11,09:30-09:45,99,,15/11/2023,09:30,45245,09:30:00
15,2023,11,09:45-10:00,92,,15/11/2023,09:45,45245,09:45:00
15,2023,11,10:00-10:15,103,,15/11/2023,10:00,45245,10:00:00
15,2023,11,10:15-10:30,108,,15/11/2023,10:15,45245,10:15:00
15,2023,11,10:30-10:45,97,,15/11/2023,10:30,45245,10:30:00
15,2023,11,10:45-11:00,99,,15/11/2023,10:45,45245,10:45:00
15,2023,11,11:00-11:15,111,,15/11/2023,11:00,45245,11:00:00
15,2023,11,11:15-11:30,104,,15/11/2023,11:15,45245,11:15:00
15,2023,11,11:30-11:45,103,,15/11/2023,11:30,45245,11:30:00
15,2023,11,11:45-12:00,102,,15/11/2023,11:45,45245,11:45:00
15,2023,11,12:00-12:15,95,,15/11/2023,12:00,45245,12:00:00
15,2023,11,12:15-12:30,140,,15/11/2023,12:15,45245,12:15:00
15,2023,11,12:30-12:45,112,,15/11/2023,12:30,45245,12:30:00
15,2023,11,12:45-13:00,110,,15/11/2023,12:45,45245,12:45:00
15,2023,11,13:00-13:15,111,,15/11/2023,13:00,45245,13:00:00
15,2023,11,13:15-13:30,113,,15/11/2023,13:15,45245,13:15:00
15,2023,11,13:30-13:45,123,,15/11/2023,13:30,45245,13:30:00
15,2023,11,13:45-14:00,112,,15/11/2023,13:45,45245,13:45:00
15,2023,11,14:00-14:15,94,,15/11/2023,14:00,45245,14:00:00
15,2023,11,14:15-14:30,93,,15/11/2023,14:15,45245,14:15:00
15,2023,11,14:30-14:45,121,,15/11/2023,14:30,45245,14:30:00
15,2023,11,14:45-15:00,103,,15/11/2023,14:45,45245,14:45:00
15,2023,11,15:00-15:15,106,,15/11/2023,15:00,45245,15:00:00
15,2023,11,15:15-15:30,99,,15/11/2023,15:15,45245,15:15:00
15,2023,11,15:30-15:45,90,,15/11/2023,15:30,45245,15:30:00
15,2023,11,15:45-16:00,90,,15/11/2023,15:45,45245,15:45:00
15,2023,11,16:00-16:15,70,,15/11/2023,16:00,45245,16:00:00
15,2023,11,16:15-16:30,88,,15/11/2023,16:15,45245,16:15:00
15,2023,11,16:30-16:45,108,,15/11/2023,16:30,45245,16:30:00
15,2023,11,16:45-17:00,97,,15/11/2023,16:45,45245,16:45:00
15,2023,11,17:00-17:15,83,,15/11/2023,17:00,45245,17:00:00
15,2023,11,17:15-17:30,91,,15/11/2023,17:15,45245,17:15:00
15,2023,11,17:30-17:45,75,,15/11/2023,17:30,45245,17:30:00
15,2023,11,17:45-18:00,85,,15/11/2023,17:45,45245,17:45:00
15,2023,11,18:00-18:15,86,,15/11/2023,18:00,45245,18:00:00
15,2023,11,18:15-18:30,60,,15/11/2023,18:15,45245,18:15:00
15,2023,11,18:30-18:45,85,,15/11/2023,18:30,45245,18:30:00
15,2023,11,18:45-19:00,71,,15/11/2023,18:45,45245,18:45:00
15,2023,11,19:00-19:15,66,,15/11/2023,19:00,45245,19:00:00
15,2023,11,19:15-19:30,61,,15/11/2023,19:15,45245,19:15:00
15,2023,11,19:30-19:45,50,,15/11/2023,19:30,45245,19:30:00
15,2023,11,19:45-20:00,60,,15/11/2023,19:45,45245,19:45:00
15,2023,11,20:00-20:15,44,,15/11/2023,20:00,45245,20:00:00
15,2023,11,20:15-20:30,45,,15/11/2023,20:15,45245,20:15:00
15,2023,11,20:30-20:45,47,,15/11/2023,20:30,45245,20:30:00
15,2023,11,20:45-21:00,28,,15/11/2023,20:45,45245,20:45:00
15,2023,11,21:00-21:15,0,,15/11/2023,21:00,45245,21:00:00
16,2023,11,08:30-08:45,54,,16/11/2023,08:30,45246,08:30:00
16,2023,11,08:45-09:00,48,,16/11/2023,08:45,45246,08:45:00
16,2023,11,09:00-09:15,57,,16/11/2023,09:00,45246,09:00:00
16,2023,11,09:15-09:30,78,,16/11/2023,09:15,45246,09:15:00
16,2023,11,09:30-09:45,86,,16/11/2023,09:30,45246,09:30:00
16,2023,11,09:45-10:00,87,,16/11/2023,09:45,45246,09:45:00
16,2023,11,10:00-10:15,86,,16/11/2023,10:00,45246,10:00:00
16,2023,11,10:15-10:30,91,,16/11/2023,10:15,45246,10:15:00
16,2023,11,10:30-10:45,107,,16/11/2023,10:30,45246,10:30:00
16,2023,11,10:45-11:00,87,,16/11/2023,10:45,45246,10:45:00
16,2023,11,11:00-11:15,92,,16/11/2023,11:00,45246,11:00:00
16,2023,11,11:15-11:30,93,,16/11/2023,11:15,45246,11:15:00
16,2023,11,11:30-11:45,121,,16/11/2023,11:30,45246,11:30:00
16,2023,11,11:45-12:00,89,,16/11/2023,11:45,45246,11:45:00
16,2023,11,12:00-12:15,130,,16/11/2023,12:00,45246,12:00:00
16,2023,11,12:15-12:30,116,,16/11/2023,12:15,45246,12:15:00
16,2023,11,12:30-12:45,102,,16/11/2023,12:30,45246,12:30:00
16,2023,11,12:45-13:00,100,,16/11/2023,12:45,45246,12:45:00
16,2023,11,13:00-13:15,92,,16/11/2023,13:00,45246,13:00:00
16,2023,11,13:15-13:30,117,,16/11/2023,13:15,45246,13:15:00
16,2023,11,13:30-13:45,91,,16/11/2023,13:30,45246,13:30:00
16,2023,11,13:45-14:00,124,,16/11/2023,13:45,45246,13:45:00
16,2023,11,14:00-14:15,91,,16/11/2023,14:00,45246,14:00:00
16,2023,11,14:15-14:30,99,,16/11/2023,14:15,45246,14:15:00
16,2023,11,14:30-14:45,101,,16/11/2023,14:30,45246,14:30:00
16,2023,11,14:45-15:00,96,,16/11/2023,14:45,45246,14:45:00
16,2023,11,15:00-15:15,105,,16/11/2023,15:00,45246,15:00:00
16,2023,11,15:15-15:30,97,,16/11/2023,15:15,45246,15:15:00
16,2023,11,15:30-15:45,99,,16/11/2023,15:30,45246,15:30:00
16,2023,11,15:45-16:00,9,,16/11/2023,15:45,45246,15:45:00
16,2023,11,16:00-16:15,107,,16/11/2023,16:00,45246,16:00:00
16,2023,11,16:15-16:30,82,,16/11/2023,16:15,45246,16:15:00
16,2023,11,16:30-16:45,80,,16/11/2023,16:30,45246,16:30:00
16,2023,11,16:45-17:00,84,,16/11/2023,16:45,45246,16:45:00
16,2023,11,17:00-17:15,80,,16/11/2023,17:00,45246,17:00:00
16,2023,11,17:15-17:30,69,,16/11/2023,17:15,45246,17:15:00
16,2023,11,17:30-17:45,83,,16/11/2023,17:30,45246,17:30:00
16,2023,11,17:45-18:00,66,,16/11/2023,17:45,45246,17:45:00
16,2023,11,18:00-18:15,60,,16/11/2023,18:00,45246,18:00:00
16,2023,11,18:15-18:30,45,,16/11/2023,18:15,45246,18:15:00
16,2023,11,18:30-18:45,64,,16/11/2023,18:30,45246,18:30:00
16,2023,11,18:45-19:00,64,,16/11/2023,18:45,45246,18:45:00
16,2023,11,19:00-19:15,39,,16/11/2023,19:00,45246,19:00:00
16,2023,11,19:15-19:30,54,,16/11/2023,19:15,45246,19:15:00
16,2023,11,19:30-19:45,42,,16/11/2023,19:30,45246,19:30:00
16,2023,11,19:45-20:00,38,,16/11/2023,19:45,45246,19:45:00
16,2023,11,20:00-20:15,45,,16/11/2023,20:00,45246,20:00:00
16,2023,11,20:15-20:30,51,,16/11/2023,20:15,45246,20:15:00
16,2023,11,20:30-20:45,27,,16/11/2023,20:30,45246,20:30:00
16,2023,11,20:45-21:00,32,,16/11/2023,20:45,45246,20:45:00
16,2023,11,21:00-21:15,0,,16/11/2023,21:00,45246,21:00:00
17,2023,11,08:30-08:45,48,,17/11/2023,08:30,45247,08:30:00
17,2023,11,08:45-09:00,44,,17/11/2023,08:45,45247,08:45:00
17,2023,11,09:00-09:15,63,,17/11/2023,09:00,45247,09:00:00
17,2023,11,09:15-09:30,80,,17/11/2023,09:15,45247,09:15:00
17,2023,11,09:30-09:45,88,,17/11/2023,09:30,45247,09:30:00
17,2023,11,09:45-10:00,104,,17/11/2023,09:45,45247,09:45:00
17,2023,11,10:00-10:15,94,,17/11/2023,10:00,45247,10:00:00
17,2023,11,10:15-10:30,98,,17/11/2023,10:15,45247,10:15:00
17,2023,11,10:30-10:45,105,,17/11/2023,10:30,45247,10:30:00
17,2023,11,10:45-11:00,99,,17/11/2023,10:45,45247,10:45:00
17,2023,11,11:00-11:15,108,,17/11/2023,11:00,45247,11:00:00
17,2023,11,11:15-11:30,97,,17/11/2023,11:15,45247,11:15:00
17,2023,11,11:30-11:45,124,,17/11/2023,11:30,45247,11:30:00
17,2023,11,11:45-12:00,129,,17/11/2023,11:45,45247,11:45:00
17,2023,11,12:00-12:15,122,,17/11/2023,12:00,45247,12:00:00
17,2023,11,12:15-12:30,150,,17/11/2023,12:15,45247,12:15:00
17,2023,11,12:30-12:45,154,,17/11/2023,12:30,45247,12:30:00
17,2023,11,12:45-13:00,145,,17/11/2023,12:45,45247,12:45:00
17,2023,11,13:00-13:15,150,,17/11/2023,13:00,45247,13:00:00
17,2023,11,13:15-13:30,161,,17/11/2023,13:15,45247,13:15:00
17,2023,11,13:30-13:45,136,,17/11/2023,13:30,45247,13:30:00
17,2023,11,13:45-14:00,135,,17/11/2023,13:45,45247,13:45:00
17,2023,11,14:00-14:15,139,,17/11/2023,14:00,45247,14:00:00
17,2023,11,14:15-14:30,166,,17/11/2023,14:15,45247,14:15:00
17,2023,11,14:30-14:45,126,,17/11/2023,14:30,45247,14:30:00
17,2023,11,14:45-15:00,140,,17/11/2023,14:45,45247,14:45:00
17,2023,11,15:00-15:15,140,,17/11/2023,15:00,45247,15:00:00
17,2023,11,15:15-15:30,133,,17/11/2023,15:15,45247,15:15:00
17,2023,11,15:30-15:45,138,,17/11/2023,15:30,45247,15:30:00
17,2023,11,15:45-16:00,124,,17/11/2023,15:45,45247,15:45:00
17,2023,11,16:00-16:15,118,,17/11/2023,16:00,45247,16:00:00
17,2023,11,16:15-16:30,106,,17/11/2023,16:15,45247,16:15:00
17,2023,11,16:30-16:45,117,,17/11/2023,16:30,45247,16:30:00
17,2023,11,16:45-17:00,120,,17/11/2023,16:45,45247,16:45:00
17,2023,11,17:00-17:15,83,,17/11/2023,17:00,45247,17:00:00
17,2023,11,17:15-17:30,95,,17/11/2023,17:15,45247,17:15:00
17,2023,11,17:30-17:45,92,,17/11/2023,17:30,45247,17:30:00
17,2023,11,17:45-18:00,88,,17/11/2023,17:45,45247,17:45:00
17,2023,11,18:00-18:15,79,,17/11/2023,18:00,45247,18:00:00
17,2023,11,18:15-18:30,91,,17/11/2023,18:15,45247,18:15:00
17,2023,11,18:30-18:45,69,,17/11/2023,18:30,45247,18:30:00
17,2023,11,18:45-19:00,86,,17/11/2023,18:45,45247,18:45:00
17,2023,11,19:00-19:15,60,,17/11/2023,19:00,45247,19:00:00
17,2023,11,19:15-19:30,74,,17/11/2023,19:15,45247,19:15:00
17,2023,11,19:30-19:45,58,,17/11/2023,19:30,45247,19:30:00
17,2023,11,19:45-20:00,52,,17/11/2023,19:45,45247,19:45:00
17,2023,11,20:00-20:15,33,,17/11/2023,20:00,45247,20:00:00
17,2023,11,20:15-20:30,42,,17/11/2023,20:15,45247,20:15:00
17,2023,11,20:30-20:45,55,,17/11/2023,20:30,45247,20:30:00
